Zeit [h]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	DIR_-_0	DIR_N_90	DIR_N_60	DIR_N_45	DIR_N_30	DIR_N-E_90	DIR_N-E_60	DIR_N-E_45	DIR_N-E_30	DIR_E_90	DIR_E_60	DIR_E_45	DIR_E_30	DIR_S-E_90	DIR_S-E_60	DIR_S-E_45	DIR_S-E_30	DIR_S_90	DIR_S_60	DIR_S_45	DIR_S_30	DIR_S-W_90	DIR_S-W_60	DIR_S-W_45	DIR_S-W_30	DIR_W_90	DIR_W_60	DIR_W_45	DIR_W_30	DIR_N-W_90	DIR_N-W_60	DIR_N-W_45	DIR_N-W_30	DIFF_-_0	DIFF_N_90	DIFF_N_60	DIFF_N_45	DIFF_N_30	DIFF_N-E_90	DIFF_N-E_60	DIFF_N-E_45	DIFF_N-E_30	DIFF_E_90	DIFF_E_60	DIFF_E_45	DIFF_E_30	DIFF_S-E_90	DIFF_S-E_60	DIFF_S-E_45	DIFF_S-E_30	DIFF_S_90	DIFF_S_60	DIFF_S_45	DIFF_S_30	DIFF_S-W_90	DIFF_S-W_60	DIFF_S-W_45	DIFF_S-W_30	DIFF_W_90	DIFF_W_60	DIFF_W_45	DIFF_W_30	DIFF_N-W_90	DIFF_N-W_60	DIFF_N-W_45	DIFF_N-W_30
0	354.68	-60.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	22.28	-59.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	45.74	-54.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	64.01	-46.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	78.58	-37.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	91.03	-28.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	102.44	-19.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	113.56	-11.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	124.91	-3.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53	1.52	0	0	2.4	1.52	0	0	2.4	1.52	0	0	2.4	1.52	0	0	2.4	1.52	0	0	2.4	1.52	0	0	2.4	1.52	0	0	2.4	1.52	0	0	2.4
9	136.85	3.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.26	16.36	0	0	25.8	16.36	0	0	25.8	16.36	0	0	25.8	16.36	0	0	25.8	16.36	0	0	25.8	16.36	0	0	25.8	16.36	0	0	25.8	16.36	0	0	25.8
10	149.59	9.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.61	33.96	0	0	53.57	33.96	0	0	53.57	33.96	0	0	53.57	33.96	0	0	53.57	33.96	0	0	53.57	33.96	0	0	53.57	33.96	0	0	53.57	33.96	0	0	53.57
11	163.14	12.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.15	48.69	0	0	76.8	48.69	0	0	76.8	48.69	0	0	76.8	48.69	0	0	76.8	48.69	0	0	76.8	48.69	0	0	76.8	48.69	0	0	76.8	48.69	0	0	76.8
12	177.25	14.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.64	42.39	0	0	66.86	42.39	0	0	66.86	42.39	0	0	66.86	42.39	0	0	66.86	42.39	0	0	66.86	42.39	0	0	66.86	42.39	0	0	66.86	42.39	0	0	66.86
13	191.46	13.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.33	22.4	0	0	35.33	22.4	0	0	35.33	22.4	0	0	35.33	22.4	0	0	35.33	22.4	0	0	35.33	22.4	0	0	35.33	22.4	0	0	35.33	22.4	0	0	35.33
14	205.28	10.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.07	17.44	0	0	27.51	17.44	0	0	27.51	17.44	0	0	27.51	17.44	0	0	27.51	17.44	0	0	27.51	17.44	0	0	27.51	17.44	0	0	27.51	17.44	0	0	27.51
15	218.35	6.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.73	9.44	0	0	14.88	9.44	0	0	14.88	9.44	0	0	14.88	9.44	0	0	14.88	9.44	0	0	14.88	9.44	0	0	14.88	9.44	0	0	14.88	9.44	0	0	14.88
16	230.59	-0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68	1.01	0	0	1.59	1.01	0	0	1.59	1.01	0	0	1.59	1.01	0	0	1.59	1.01	0	0	1.59	1.01	0	0	1.59	1.01	0	0	1.59	1.01	0	0	1.59
17	242.13	-7.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	253.29	-16.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	264.53	-25.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	276.48	-34.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	290.08	-43.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	306.72	-51.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	328.07	-57.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	354.48	-60.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	22.04	-59.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	45.53	-54.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	63.82	-46.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	78.41	-37.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	90.88	-28.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	102.3	-19.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	113.43	-11.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	124.78	-3.09	0	0	0	0	0	4.8	0	0	1.13	22.2	0	0	9.83	26.6	0	0	12.03	15.42	0	0	6.44	0	0	0	0	0	0	0	0	0	0	0	0	7.5	4.47	0	0	7.09	4.47	0	0	7.09	4.47	0	0	7.09	4.47	0	0	7.09	4.47	0	0	7.09	4.47	0	0	7.09	4.47	0	0	7.09	4.47	0	0	7.09
33	136.72	3.84	15.2	0	0	0	0	0	0	0	9.77	155.42	0	0	90.87	226.59	0	0	126.46	165.02	0	0	95.68	6.79	0	0	16.56	0	0	0	0	0	0	0	0	36	24.89	0	0	34.51	24.89	0	0	34.51	24.89	0	0	34.51	24.89	0	0	34.51	24.89	0	0	34.51	24.89	0	0	34.51	24.89	0	0	34.51	24.89	0	0	34.51
34	149.46	9.33	62.34	0	0	0	0	0	0	0	6.62	192.7	0	0	150.34	367.25	0	0	237.62	326.68	0	0	217.33	94.74	0	0	101.36	0	0	0	0	0	0	0	0	64	45.78	0	0	61.56	45.78	0	0	61.56	45.78	0	0	61.56	45.78	0	0	61.56	45.78	0	0	61.56	45.78	0	0	61.56	45.78	0	0	61.56	45.78	0	0	61.56
35	163.02	13.02	116.88	0	0	0	0	0	0	0	0	147.52	0	0	174.98	446.01	0	0	324.22	483.23	0	0	342.83	237.38	0	0	219.91	0	0	0	27.45	0	0	0	0	75.18	57.54	0	0	72.82	57.54	0	0	72.82	57.54	0	0	72.82	57.54	0	0	72.82	57.54	0	0	72.82	57.54	0	0	72.82	57.54	0	0	72.82	57.54	0	0	72.82
36	177.14	14.61	145.42	0	0	0	0	0	0	0	0	27.81	0	0	139.85	413.8	0	0	332.84	557.39	0	0	404.64	374.47	0	0	313.18	0	0	0	112.04	0	0	0	0	75.51	60.04	0	0	73.43	60.04	0	0	73.43	60.04	0	0	73.43	60.04	0	0	73.43	60.04	0	0	73.43	60.04	0	0	73.43	60.04	0	0	73.43	60.04	0	0	73.43
37	191.37	13.93	141.45	0	0	0	0	0	0	0	0	0	0	0	66.28	315.88	0	0	280.44	559.15	0	0	402.08	474.88	0	0	359.94	112.43	0	0	178.72	0	0	0	0	82.38	62.43	0	0	79.7	62.43	0	0	79.7	62.43	0	0	79.7	62.43	0	0	79.7	62.43	0	0	79.7	62.43	0	0	79.7	62.43	0	0	79.7	62.43	0	0	79.7
38	205.2	11.06	130.68	0	0	0	0	0	0	0	0	0	0	0	0	226.46	0	0	226.4	604.91	0	0	415.63	629.01	0	0	427.68	284.65	0	0	255.49	0	0	0	0	69.95	51.85	0	0	67.52	51.85	0	0	67.52	51.85	0	0	67.52	51.85	0	0	67.52	51.85	0	0	67.52	51.85	0	0	67.52	51.85	0	0	67.52	51.85	0	0	67.52
39	218.29	6.25	28.87	0	0	0	0	0	0	0	0	0	0	0	0	30.81	0	0	40.41	206.96	0	0	128.48	261.87	0	0	155.94	163.38	0	0	106.69	0	0	0	9.6	37.46	25.88	0	0	35.91	25.88	0	0	35.91	25.88	0	0	35.91	25.88	0	0	35.91	25.88	0	0	35.91	25.88	0	0	35.91	25.88	0	0	35.91	25.88	0	0	35.91
40	230.54	-0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03	2.81	0	0	4.74	2.81	0	0	4.74	2.81	0	0	4.74	2.81	0	0	4.74	2.81	0	0	4.74	2.81	0	0	4.74	2.81	0	0	4.74	2.81	0	0	4.74
41	242.1	-7.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	253.26	-16.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	264.5	-25.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	276.45	-34.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	290.04	-43.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	306.65	-51.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	327.95	-57.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	354.28	-60.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	21.81	-59.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	45.31	-54.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	63.63	-46.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	78.25	-37.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	90.73	-28.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	102.16	-19.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	113.29	-11.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	124.65	-3.08	0	0	0	0	0	5.95	0	0	1.43	27.22	0	0	12.07	32.54	0	0	14.73	18.81	0	0	7.86	0	0	0	0	0	0	0	0	0	0	0	0	6	3.41	0	0	5.65	3.41	0	0	5.65	3.41	0	0	5.65	3.41	0	0	5.65	3.41	0	0	5.65	3.41	0	0	5.65	3.41	0	0	5.65	3.41	0	0	5.65
57	136.59	3.87	18.63	0	0	0	0	0	0	0	12.31	189.37	0	0	110.81	275.44	0	0	153.85	200.16	0	0	116.21	7.64	0	0	19.95	0	0	0	0	0	0	0	0	29.13	21.22	0	0	28.07	21.22	0	0	28.07	21.22	0	0	28.07	21.22	0	0	28.07	21.22	0	0	28.07	21.22	0	0	28.07	21.22	0	0	28.07	21.22	0	0	28.07
58	149.34	9.38	86.47	0	0	0	0	0	0	0	10.08	266.91	0	0	208.34	507.09	0	0	328.43	450.22	0	0	300	129.62	0	0	139.7	0	0	0	0	0	0	0	0	44.5	37.21	0	0	43.52	37.21	0	0	43.52	37.21	0	0	43.52	37.21	0	0	43.52	37.21	0	0	43.52	37.21	0	0	43.52	37.21	0	0	43.52	37.21	0	0	43.52
59	162.9	13.09	144.71	0	0	0	0	0	0	0	0	182.95	0	0	216.8	549.97	0	0	400.31	594.83	0	0	422.74	291.24	0	0	270.95	0	0	0	33.85	0	0	0	0	55.5	49.2	0	0	54.66	49.2	0	0	54.66	49.2	0	0	54.66	49.2	0	0	54.66	49.2	0	0	54.66	49.2	0	0	54.66	49.2	0	0	54.66	49.2	0	0	54.66
60	177.04	14.69	124.4	0	0	0	0	0	0	0	0	24.54	0	0	120	352.47	0	0	283.97	473.93	0	0	344.7	317.77	0	0	266.62	0	0	0	95.47	0	0	0	0	87.8	64.97	0	0	84.74	64.97	0	0	84.74	64.97	0	0	84.74	64.97	0	0	84.74	64.97	0	0	84.74	64.97	0	0	84.74	64.97	0	0	84.74	64.97	0	0	84.74
61	191.28	14.03	121.88	0	0	0	0	0	0	0	0	0	0	0	57.85	270.8	0	0	240.95	478.36	0	0	344.73	405.71	0	0	308.4	95.39	0	0	153.25	0	0	0	0	87.46	63.36	0	0	84.23	63.36	0	0	84.23	63.36	0	0	84.23	63.36	0	0	84.23	63.36	0	0	84.23	63.36	0	0	84.23	63.36	0	0	84.23	63.36	0	0	84.23
62	205.13	11.17	116.57	0	0	0	0	0	0	0	0	0	0	0	0	200.63	0	0	201.27	534.34	0	0	368.12	555.04	0	0	378.47	250.6	0	0	226.25	0	0	0	0.64	60.89	45.38	0	0	58.81	45.38	0	0	58.81	45.38	0	0	58.81	45.38	0	0	58.81	45.38	0	0	58.81	45.38	0	0	58.81	45.38	0	0	58.81	45.38	0	0	58.81
63	218.23	6.37	20.34	0	0	0	0	0	0	0	0	0	0	0	0	21.47	0	0	28.35	143.1	0	0	89.16	180.91	0	0	108.07	112.74	0	0	73.99	0	0	0	6.88	44.49	29.48	0	0	42.48	29.48	0	0	42.48	29.48	0	0	42.48	29.48	0	0	42.48	29.48	0	0	42.48	29.48	0	0	42.48	29.48	0	0	42.48	29.48	0	0	42.48
64	230.5	-0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.23	5.87	0	0	9.65	5.87	0	0	9.65	5.87	0	0	9.65	5.87	0	0	9.65	5.87	0	0	9.65	5.87	0	0	9.65	5.87	0	0	9.65	5.87	0	0	9.65
65	242.07	-7.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	253.24	-16.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	264.49	-25.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	276.43	-34.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	290.01	-43.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	306.59	-51.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	327.83	-57.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	354.09	-60.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	21.58	-59.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	45.08	-54.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	63.43	-46.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	78.07	-37.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	90.57	-28.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	102.02	-19.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	113.16	-11.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	124.51	-3.05	0	0	0	0	0	12.36	0	0	3.04	55.94	0	0	24.83	66.75	0	0	30.24	38.46	0	0	16.09	0	0	0	0	0	0	0	0	0	0	0	0	4.89	2.88	0	0	4.62	2.88	0	0	4.62	2.88	0	0	4.62	2.88	0	0	4.62	2.88	0	0	4.62	2.88	0	0	4.62	2.88	0	0	4.62	2.88	0	0	4.62
81	136.46	3.9	24.23	0	0	0	0	0	0	0	16.48	244.6	0	0	143.29	354.94	0	0	198.46	257.36	0	0	149.67	9.02	0	0	25.5	0	0	0	0	0	0	0	0	23.93	19.08	0	0	23.28	19.08	0	0	23.28	19.08	0	0	23.28	19.08	0	0	23.28	19.08	0	0	23.28	19.08	0	0	23.28	19.08	0	0	23.28	19.08	0	0	23.28
82	149.21	9.44	100.13	0	0	0	0	0	0	0	12.76	308.41	0	0	240.92	584.07	0	0	378.75	517.58	0	0	345.51	147.91	0	0	160.67	0	0	0	0	0	0	0	0	38.39	34.98	0	0	37.93	34.98	0	0	37.93	34.98	0	0	37.93	34.98	0	0	37.93	34.98	0	0	37.93	34.98	0	0	37.93	34.98	0	0	37.93	34.98	0	0	37.93
