Zeit [h]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	DIR_-_0	DIR_N_90	DIR_N_60	DIR_N_45	DIR_N_30	DIR_N-E_90	DIR_N-E_60	DIR_N-E_45	DIR_N-E_30	DIR_E_90	DIR_E_60	DIR_E_45	DIR_E_30	DIR_S-E_90	DIR_S-E_60	DIR_S-E_45	DIR_S-E_30	DIR_S_90	DIR_S_60	DIR_S_45	DIR_S_30	DIR_S-W_90	DIR_S-W_60	DIR_S-W_45	DIR_S-W_30	DIR_W_90	DIR_W_60	DIR_W_45	DIR_W_30	DIR_N-W_90	DIR_N-W_60	DIR_N-W_45	DIR_N-W_30	DIFF_-_0	DIFF_N_90	DIFF_N_60	DIFF_N_45	DIFF_N_30	DIFF_N-E_90	DIFF_N-E_60	DIFF_N-E_45	DIFF_N-E_30	DIFF_E_90	DIFF_E_60	DIFF_E_45	DIFF_E_30	DIFF_S-E_90	DIFF_S-E_60	DIFF_S-E_45	DIFF_S-E_30	DIFF_S_90	DIFF_S_60	DIFF_S_45	DIFF_S_30	DIFF_S-W_90	DIFF_S-W_60	DIFF_S-W_45	DIFF_S-W_30	DIFF_W_90	DIFF_W_60	DIFF_W_45	DIFF_W_30	DIFF_N-W_90	DIFF_N-W_60	DIFF_N-W_45	DIFF_N-W_30
0	354.9	-60.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0	22.4	-59.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0	45.9	-54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.0	64.1	-46.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0	78.7	-37.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.0	91.1	-28.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.0	102.5	-19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.0	113.6	-11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.0	125.0	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.0	136.9	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0062	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882	5.46036	7.91781	9.09927	10.0882
10.0	149.7	9.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.0247	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526	21.8414	31.6712	36.3971	40.3526
11.0	163.3	13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.0388	35.2047	48.1416	54.4194	60.2499	35.2182	49.0607	55.7364	61.6397	40.0983	54.151	60.2378	65.0408	48.0121	61.1998	65.7996	68.7175	49.304	62.3134	66.654	69.261	42.1918	56.0702	61.7877	66.0966	35.8613	49.8921	56.5611	62.3329	35.0463	48.1674	54.5487	60.4309
12.0	177.4	14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.0517	47.1691	64.2547	72.5801	80.3649	46.6792	64.7343	73.5417	81.5079	50.5911	69.5456	78.1714	85.2903	60.8677	79.0607	85.8845	90.5599	66.3801	83.8743	89.6082	92.9528	59.6448	77.9758	85.034	90.0035	49.7163	68.6521	77.396	84.717	46.6648	64.5558	73.2955	81.2536
13.0	191.6	13.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0236	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184	20.8486	30.2316	34.7427	38.5184
14.0	205.4	10.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.0185	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645	16.3811	23.7534	27.2978	30.2645
15.0	218.5	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.014	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276	12.4099	17.995	20.6802	22.9276
16.0	230.7	-0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00337	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263	2.97838	4.3188	4.96324	5.50263
17.0	242.3	-8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.0	253.4	-16.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.0	264.7	-25.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.0	276.6	-34.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.0	290.2	-43.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.0	306.9	-51.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.0	328.4	-57.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.0	354.7	-60.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.0	22.2	-59.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.0	45.6	-54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.0	63.9	-46.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.0	78.5	-37.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.0	90.9	-28.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.0	102.4	-19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.0	113.5	-11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32.0	124.9	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33.0	136.8	3.9	6.0	0	0	0	0	0	0.581772	2.26817	3.79999	60.2013	55.1359	46.8114	35.2968	87.9298	79.1495	66.4184	49.1611	64.1502	58.5557	49.6037	37.2713	2.79233	5.41823	6.21712	6.59232	0	0	0	0	0	0	0	0	22.0124	11.6988	14.8131	16.2791	17.8168	13.7765	17.0891	18.4787	19.6621	20.6038	22.9464	23.0839	22.7301	25.1165	26.6553	25.8648	24.4575	21.1902	23.4324	23.4519	22.9621	14.1896	17.4643	18.7909	19.8861	11.6966	14.8577	16.3527	17.9016	12.1068	14.8409	16.0332	17.405
34.0	149.6	9.4	61.0	0	0	0	0	0	0	0	6.36921	186.895	192.356	175.288	146.275	357.226	339.867	295.731	231.441	318.299	306.155	268.205	211.977	92.9167	110.968	108.836	99.2859	0	0	0	0	0	0	0	0	50.0281	32.6133	34.3197	35.3543	37.7354	35.5412	39.4706	41.2269	43.2478	55.4916	58.1022	56.6754	54.1703	76.4856	76.081	70.5042	63.0316	71.0973	71.5293	67.0486	60.8589	46.7753	50.3327	50.479	49.9979	32.895	36.2538	38.0655	40.5929	33.2952	34.3207	34.9338	37.0802
35.0	163.2	13.1	86.0	0	0	0	0	0	0	0	0	107.501	136.098	136.826	128.229	327.014	326.203	292.045	237.985	354.967	350.41	311.811	251.962	174.985	194.541	184.544	161.971	0	0	0	20.7277	0	0	0	0	78.0438	49.4767	57.0017	61.0407	65.8484	49.5232	59.1005	64.0373	69.0051	60.5856	70.6367	74.2354	76.7071	78.4517	86.5535	86.7949	85.0095	81.3086	89.0168	88.6851	86.2122	65.2151	74.8827	77.665	79.0437	50.9454	60.941	65.8633	70.5399	49.1265	57.0596	61.3274	66.2493
36.0	177.3	14.6	164.0	0	0	0	0	0	0	0	0	29.8466	107.848	137.07	156.951	465.44	485.083	445.081	374.748	628.385	626.197	560.301	456.22	423.23	448.528	415.235	353.643	0	56.1521	94.8608	127.105	0	0	0	0	67.0376	54.0407	50.7055	49.9789	51.9886	52.6226	52.1245	52.8039	55.3392	64.0648	66.1889	66.3297	66.3825	93.9822	93.8983	88.7921	81.7288	109.94	107.838	99.5777	88.661	90.2718	90.6046	86.2097	80.0388	61.4097	63.4753	63.9739	64.6406	52.5783	51.5805	52.0546	54.5659
37.0	191.5	13.9	119.0	0	0	0	0	0	0	0	0	0	0	16.3548	55.1216	265.154	289.13	271.638	235.634	470.855	467.273	417.091	338.485	400.736	406.548	367.509	303.425	95.8708	142.527	151.937	150.992	0	0	0	0	83.0466	58.1477	58.4976	59.416	63.2262	56.8322	58.8627	60.6926	64.9333	63.1251	69.4598	72.2494	75.3584	95.8387	100.955	98.5658	94.0193	126.728	128.088	119.685	107.714	115.199	118.089	111.986	102.796	77.0887	83.629	84.5207	84.4166	57.2191	61.7667	64.6263	68.9667
38.0	205.3	11.0	131.0	0	0	0	0	0	0	0	0	0	0	0	0	226.457	261.618	252.761	226.678	608.243	592.254	522.724	417.571	633.728	614.325	540.745	430.313	287.984	314.901	296.266	257.441	0	0	0	0.220596	78.0438	54.749	56.4243	57.7757	61.1894	55.0815	56.4087	57.5534	60.8561	55.6911	60.4598	63.1301	66.658	77.0582	81.8325	81.658	80.4059	108.736	109.559	103.318	94.5638	111.33	111.77	105.004	95.6288	81.2522	85.6175	84.6931	82.4598	56.9582	62.0496	64.7018	67.9801
39.0	218.4	6.2	62.6333	0	0	0	0	0	0	0	0	0	0	0	0	66.2796	88.7165	91.1552	87.3818	453.104	423.716	364.681	280.794	574.506	528.854	450.526	341.495	359.37	342.541	298.402	233.927	0	0	0	21.1023	58.0326	35.7498	42.123	45.3354	48.8287	36.487	42.1617	44.9043	48.1216	35.7548	42.5239	45.9553	49.5183	42.0738	49.066	51.9186	54.2235	56.7668	61.7242	61.8131	60.7371	63.1353	67.0148	65.797	63.2207	52.4241	58.0702	59.0243	58.9632	38.9995	46.1988	49.5082	52.4816
40.0	230.7	-0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0096	9.62021	11.4328	12.2333	13.2236	10.1136	11.4605	11.8641	12.6005	9.62629	11.3051	11.9983	12.9367	11.7506	13.5377	14.2108	14.862	20.206	20.5734	19.6874	18.4895	26.7327	25.8107	23.5666	20.8677	22.5435	22.4588	21.0941	19.3623	13.3991	14.9612	15.3716	15.682
41.0	242.2	-7.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42.0	253.4	-16.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43.0	264.6	-25.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44.0	276.6	-34.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45.0	290.2	-43.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46.0	306.9	-51.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.0	328.2	-57.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48.0	354.4	-60.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49.0	21.9	-59.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.0	45.4	-54.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.0	63.7	-46.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52.0	78.3	-37.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53.0	90.8	-28.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54.0	102.2	-19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.0	113.4	-11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56.0	124.7	-3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57.0	136.7	3.9	8.0	0	0	0	0	0	1.03569	3.2365	5.21676	79.8414	73.1447	62.1133	46.8489	116.336	104.75	87.9186	65.0961	84.6821	77.3369	65.5362	49.2693	3.4229	6.96431	8.07721	8.63965	0	0	0	0	0	0	0	0	17.0096	9.48656	10.7989	11.386	12.3089	12.3965	13.9824	14.459	14.884	21.8999	22.1358	20.8687	19.153	28.1459	27.2699	24.7184	21.5443	22.6554	22.7621	21.3429	19.452	12.9288	14.466	14.8615	15.1727	9.4838	10.8564	11.4811	12.4183	10.0546	10.8349	11.0398	11.7312
58.0	149.4	9.4	72.0	0	0	0	0	0	0	0	8.27401	220.318	226.801	206.7	172.513	419.737	399.503	347.71	272.222	373.279	359.269	314.86	248.993	108.16	129.669	127.392	116.434	0	0	0	0	0	0	0	0	39.0219	28.0466	27.5356	27.5426	28.9047	30.6483	32.089	32.7234	33.7608	48.1825	48.4636	46.2978	43.3552	66.554	64.1994	58.402	51.1116	61.7525	60.1424	55.3214	49.1742	40.4148	41.537	40.7725	39.6341	28.2885	29.2183	29.9021	31.3917	28.6531	27.5346	27.1659	28.3193
59.0	163.0	13.1	136.0	0	0	0	0	0	0	0	0	170.317	215.499	216.599	202.938	515.042	514.039	460.356	375.3	558.062	551.296	490.776	396.811	274.177	305.445	290.039	254.868	0	0	0	32.621	0	0	0	0	50.0281	41.5366	37.8318	36.7032	37.8358	41.6273	40.8899	41.0539	42.4107	57.6231	57.5685	55.793	53.5373	83.3509	80.4954	73.8851	65.4971	87.3785	83.9692	76.5513	67.1939	64.1495	63.5573	60.6314	56.8344	43.6324	43.4877	43.6316	44.5774	41.043	37.9146	37.1088	38.4022
60.0	177.2	14.7	164.0	0	0	0	0	0	0	0	0	30.8808	108.744	137.802	157.469	463.467	483.374	443.686	373.762	624.56	622.885	557.596	454.308	419.795	445.553	412.805	351.926	0	55.2565	94.1295	126.588	0	0	0	0	61.0343	50.6808	46.9078	45.9481	47.5529	49.3983	48.2203	48.5425	50.6229	59.8569	61.0699	60.893	60.7002	87.0747	86.288	81.3374	74.6678	101.511	98.9042	91.1007	80.9443	83.5633	83.1694	78.8916	73.0668	57.3437	58.499	58.6605	59.0492	49.3555	47.7031	47.831	49.8891
61.0	191.4	14.0	78.0	0	0	0	0	0	0	0	0	0	0	11.4126	36.6199	172.931	188.763	177.435	154.016	306.422	304.369	271.827	220.761	260.415	264.526	239.295	197.757	61.8602	92.5725	98.8961	98.4801	0	0	0	0	114.064	67.8718	81.0259	87.8602	95.6683	66.9652	81.2848	88.7492	96.8536	71.3176	88.6005	96.7184	104.035	93.7817	110.239	114.801	116.857	114.921	128.818	129.265	126.239	106.95	121.901	123.938	122.834	80.8159	98.2487	105.077	110.207	67.229	83.2677	91.4335	99.6045
62.0	205.3	11.1	131.0	0	0	0	0	0	0	0	0	0	0	0	0	224.928	260.293	251.679	225.913	602.25	587.064	518.486	414.574	626.782	608.309	535.833	426.84	284.153	311.584	293.558	255.526	0	0	0	0.98528	56.0315	43.6273	41.0852	40.409	41.9702	43.9249	41.0696	40.2079	41.67	44.5096	44.8429	45.3868	47.0486	64.2439	64.5984	62.5144	59.7567	93.423	90.1552	82.4853	72.8137	95.749	92.1385	83.9982	73.7699	68.0042	67.9951	65.2393	61.6012	45.6462	46.2718	46.7998	48.2373
63.0	218.4	6.3	50.0	0	0	0	0	0	0	0	0	0	0	0	0	52.3393	70.3272	72.3648	69.4709	354.887	332.341	286.298	220.745	449.547	414.319	353.233	268.075	280.868	268.239	233.959	183.735	0	0	0	17.1316	61.0343	36.476	40.4736	42.4329	45.6491	38.0195	40.5472	41.5219	44.1614	36.4884	41.3306	43.7549	47.1173	49.7959	55.127	56.3319	57.0392	80.6634	81.7425	77.1439	70.7443	93.993	92.8238	85.4915	75.9503	71.4596	73.992	71.2262	66.9783	43.279	49.0406	51.2127	53.3381
64.0	230.6	-0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.0157	15.3166	18.7177	20.2154	21.9935	16.1296	18.7581	19.602	20.9635	15.3267	18.5067	19.8289	21.5225	18.8318	22.2008	23.4898	24.7066	32.7504	33.7955	32.5196	30.6902	43.4754	42.4086	38.9019	34.6047	36.5658	36.8757	34.8188	32.1175	21.5226	24.528	25.3889	26.0489
65.0	242.2	-7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.0	253.4	-16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67.0	264.6	-25.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68.0	276.6	-34.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69.0	290.2	-43.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70.0	306.8	-51.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71.0	328.1	-57.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
