Zeit [h]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	DIR_-_0	DIR_N_90	DIR_N_60	DIR_N_45	DIR_N_30	DIR_N-E_90	DIR_N-E_60	DIR_N-E_45	DIR_N-E_30	DIR_E_90	DIR_E_60	DIR_E_45	DIR_E_30	DIR_S-E_90	DIR_S-E_60	DIR_S-E_45	DIR_S-E_30	DIR_S_90	DIR_S_60	DIR_S_45	DIR_S_30	DIR_S-W_90	DIR_S-W_60	DIR_S-W_45	DIR_S-W_30	DIR_W_90	DIR_W_60	DIR_W_45	DIR_W_30	DIR_N-W_90	DIR_N-W_60	DIR_N-W_45	DIR_N-W_30	DIFF_-_0	DIFF_N_90	DIFF_N_60	DIFF_N_45	DIFF_N_30	DIFF_N-E_90	DIFF_N-E_60	DIFF_N-E_45	DIFF_N-E_30	DIFF_E_90	DIFF_E_60	DIFF_E_45	DIFF_E_30	DIFF_S-E_90	DIFF_S-E_60	DIFF_S-E_45	DIFF_S-E_30	DIFF_S_90	DIFF_S_60	DIFF_S_45	DIFF_S_30	DIFF_S-W_90	DIFF_S-W_60	DIFF_S-W_45	DIFF_S-W_30	DIFF_W_90	DIFF_W_60	DIFF_W_45	DIFF_W_30	DIFF_N-W_90	DIFF_N-W_60	DIFF_N-W_45	DIFF_N-W_30
0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	133.44	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6.6	0	0	10.41	6.6	0	0	10.41	6.6	0	0	10.41	6.6	0	0	10.41	6.6	0	0	10.41	6.6	0	0	10.41	6.6	0	0	10.41	6.6	0	0	10.41
10	143.31	6.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	26.4	0	0	41.64	26.4	0	0	41.64	26.4	0	0	41.64	26.4	0	0	41.64	26.4	0	0	41.64	26.4	0	0	41.64	26.4	0	0	41.64	26.4	0	0	41.64
11	156.49	11.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	41.4	0	0	65.3	41.4	0	0	65.3	41.4	0	0	65.3	41.4	0	0	65.3	41.4	0	0	65.3	41.4	0	0	65.3	41.4	0	0	65.3	41.4	0	0	65.3
12	170.37	13.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	55.2	0	0	87.07	55.2	0	0	87.07	55.2	0	0	87.07	55.2	0	0	87.07	55.2	0	0	87.07	55.2	0	0	87.07	55.2	0	0	87.07	55.2	0	0	87.07
13	184.6	14.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	25.2	0	0	39.75	25.2	0	0	39.75	25.2	0	0	39.75	25.2	0	0	39.75	25.2	0	0	39.75	25.2	0	0	39.75	25.2	0	0	39.75	25.2	0	0	39.75
14	198.66	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	19.8	0	0	31.23	19.8	0	0	31.23	19.8	0	0	31.23	19.8	0	0	31.23	19.8	0	0	31.23	19.8	0	0	31.23	19.8	0	0	31.23	19.8	0	0	31.23
15	212.11	8.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	15	0	0	23.66	15	0	0	23.66	15	0	0	23.66	15	0	0	23.66	15	0	0	23.66	15	0	0	23.66	15	0	0	23.66	15	0	0	23.66
16	224.4	3.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3.6	0	0	5.68	3.6	0	0	5.68	3.6	0	0	5.68	3.6	0	0	5.68	3.6	0	0	5.68	3.6	0	0	5.68	3.6	0	0	5.68	3.6	0	0	5.68
17	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	133.3	2	3.07	0	0	0	0	2.61	0	0	3.97	64.01	0	0	34.66	87.91	0	0	46.61	60.31	0	0	32.82	0	0	0	1.35	0	0	0	0	0	0	0	0	22	13.51	0	0	20.86	13.51	0	0	20.86	13.51	0	0	20.86	13.51	0	0	20.86	13.51	0	0	20.86	13.51	0	0	20.86	13.51	0	0	20.86	13.51	0	0	20.86
34	143.18	6.79	44.24	0	0	0	0	0	0	0	11.9	222.57	0	0	149.6	367.6	0	0	222.11	297.29	0	0	186.96	52.83	0	0	64.73	0	0	0	0	0	0	0	0	50	34.42	0	0	47.91	34.42	0	0	47.91	34.42	0	0	47.91	34.42	0	0	47.91	34.42	0	0	47.91	34.42	0	0	47.91	34.42	0	0	47.91	34.42	0	0	47.91
35	156.36	11.39	75.24	0	0	0	0	0	0	0	0	149.74	0	0	140.03	347.83	0	0	239.07	342.17	0	0	236.24	136.06	0	0	133.19	0	0	0	0	0	0	0	0	78	54.32	0	0	74.83	54.32	0	0	74.83	54.32	0	0	74.83	54.32	0	0	74.83	54.32	0	0	74.83	54.32	0	0	74.83	54.32	0	0	74.83	54.32	0	0	74.83
36	170.26	14.01	157.38	0	0	0	0	0	0	0	0	106.7	0	0	189.64	514.96	0	0	393.78	621.57	0	0	447.08	364.07	0	0	318.33	0	0	0	82.95	0	0	0	0	67	55.94	0	0	65.52	55.94	0	0	65.52	55.94	0	0	65.52	55.94	0	0	65.52	55.94	0	0	65.52	55.94	0	0	65.52	55.94	0	0	65.52	55.94	0	0	65.52
37	184.5	14.43	123.35	0	0	0	0	0	0	0	0	0	0	0	88.04	311.37	0	0	262.51	477.91	0	0	345.78	364.5	0	0	289.08	37.57	0	0	125.61	0	0	0	0	83	62.14	0	0	80.2	62.14	0	0	80.2	62.14	0	0	80.2	62.14	0	0	80.2	62.14	0	0	80.2	62.14	0	0	80.2	62.14	0	0	80.2	62.14	0	0	80.2
38	198.57	12.6	149.69	0	0	0	0	0	0	0	0	0	0	0	23.04	297.99	0	0	278.63	634.61	0	0	446.94	599.49	0	0	429.38	213.2	0	0	236.24	0	0	0	0	78	61.77	0	0	75.83	61.77	0	0	75.83	61.77	0	0	75.83	61.77	0	0	75.83	61.77	0	0	75.83	61.77	0	0	75.83	61.77	0	0	75.83	61.77	0	0	75.83
39	212.05	8.7	89.86	0	0	0	0	0	0	0	0	0	0	0	0	131.63	0	0	143.63	497.69	0	0	326.67	572.22	0	0	363.93	311.55	0	0	233.59	0	0	0	12.01	58	43.79	0	0	56.1	43.79	0	0	56.1	43.79	0	0	56.1	43.79	0	0	56.1	43.79	0	0	56.1	43.79	0	0	56.1	43.79	0	0	56.1	43.79	0	0	56.1
40	224.45	3.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	10.2	0	0	16.09	10.2	0	0	16.09	10.2	0	0	16.09	10.2	0	0	16.09	10.2	0	0	16.09	10.2	0	0	16.09	10.2	0	0	16.09	10.2	0	0	16.09
41	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	133.15	2.02	4.12	0	0	0	0	3.78	0	0	5.46	85.31	0	0	46.22	116.87	0	0	62	79.96	0	0	43.55	0	0	0	1.67	0	0	0	0	0	0	0	0	17	10.61	0	0	16.14	10.61	0	0	16.14	10.61	0	0	16.14	10.61	0	0	16.14	10.61	0	0	16.14	10.61	0	0	16.14	10.61	0	0	16.14	10.61	0	0	16.14
58	143.05	6.83	52.23	0	0	0	0	0	0	0	14.71	262.02	0	0	176.24	431.59	0	0	261.03	348.34	0	0	219.4	61.04	0	0	75.75	0	0	0	0	0	0	0	0	39	28.62	0	0	37.61	28.62	0	0	37.61	28.62	0	0	37.61	28.62	0	0	37.61	28.62	0	0	37.61	28.62	0	0	37.61	28.62	0	0	37.61	28.62	0	0	37.61
59	156.24	11.45	118.87	0	0	0	0	0	0	0	0	236.54	0	0	221.21	547.2	0	0	376.55	537.33	0	0	371.61	212.69	0	0	209.29	0	0	0	0	0	0	0	0	50	41.89	0	0	48.91	41.89	0	0	48.91	41.89	0	0	48.91	41.89	0	0	48.91	41.89	0	0	48.91	41.89	0	0	48.91	41.89	0	0	48.91	41.89	0	0	48.91
60	170.14	14.09	157.23	0	0	0	0	0	0	0	0	107.24	0	0	189.79	512.35	0	0	392.34	617.33	0	0	444.83	360.68	0	0	316.51	0	0	0	82.54	0	0	0	0	61	52.32	0	0	59.84	52.32	0	0	59.84	52.32	0	0	59.84	52.32	0	0	59.84	52.32	0	0	59.84	52.32	0	0	59.84	52.32	0	0	59.84	52.32	0	0	59.84
61	184.39	14.52	80.74	0	0	0	0	0	0	0	0	0	0	0	57.98	202.88	0	0	171.36	310.8	0	0	225.32	236.66	0	0	188.25	23.88	0	0	81.87	0	0	0	0	114	76.47	0	0	108.97	76.47	0	0	108.97	76.47	0	0	108.97	76.47	0	0	108.97	76.47	0	0	108.97	76.47	0	0	108.97	76.47	0	0	108.97	76.47	0	0	108.97
62	198.49	12.71	149.39	0	0	0	0	0	0	0	0	0	0	0	24.37	295.69	0	0	277.22	628.18	0	0	443.47	592.7	0	0	425.73	210.02	0	0	234.39	0	0	0	0	56	48.54	0	0	55	48.54	0	0	55	48.54	0	0	55	48.54	0	0	55	48.54	0	0	55	48.54	0	0	55	48.54	0	0	55	48.54	0	0	55
63	211.98	8.82	69.75	0	0	0	0	0	0	0	0	0	0	0	0	101.3	0	0	111.05	381.38	0	0	251.1	438.06	0	0	279.44	238.13	0	0	179.47	0	0	0	9.76	61	43.58	0	0	58.67	43.58	0	0	58.67	43.58	0	0	58.67	43.58	0	0	58.67	43.58	0	0	58.67	43.58	0	0	58.67	43.58	0	0	58.67	43.58	0	0	58.67
64	224.51	3.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16.8	0	0	26.5	16.8	0	0	26.5	16.8	0	0	26.5	16.8	0	0	26.5	16.8	0	0	26.5	16.8	0	0	26.5	16.8	0	0	26.5	16.8	0	0	26.5
65	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	132.99	2.04	7.18	0	0	0	0	7.09	0	0	9.76	147.67	0	0	80.05	201.75	0	0	107.09	137.64	0	0	75.03	0	0	0	2.67	0	0	0	0	0	0	0	0	14	9.12	0	0	13.35	9.12	0	0	13.35	9.12	0	0	13.35	9.12	0	0	13.35	9.12	0	0	13.35	9.12	0	0	13.35	9.12	0	0	13.35	9.12	0	0	13.35
82	142.92	6.88	60.37	0	0	0	0	0	0	0	17.81	301.7	0	0	203.13	495.6	0	0	300.08	399.19	0	0	251.88	68.94	0	0	86.75	0	0	0	0	0	0	0	0	33	25.84	0	0	32.04	25.84	0	0	32.04	25.84	0	0	32.04	25.84	0	0	32.04	25.84	0	0	32.04	25.84	0	0	32.04	25.84	0	0	32.04	25.84	0	0	32.04
83	156.12	11.51	136.29	0	0	0	0	0	0	0	0	270.98	0	0	253.52	624.33	0	0	430.19	611.95	0	0	424	241.1	0	0	238.58	0	0	0	0	0	0	0	0	42	38.83	0	0	41.58	38.83	0	0	41.58	38.83	0	0	41.58	38.83	0	0	41.58	38.83	0	0	41.58	38.83	0	0	41.58	38.83	0	0	41.58	38.83	0	0	41.58
84	170.03	14.17	186.03	0	0	0	0	0	0	0	0	127.57	0	0	224.9	603.39	0	0	462.81	725.75	0	0	523.99	422.98	0	0	372.6	0	0	0	97.32	0	0	0	0	47	46.8	0	0	46.97	46.8	0	0	46.97	46.8	0	0	46.97	46.8	0	0	46.97	46.8	0	0	46.97	46.8	0	0	46.97	46.8	0	0	46.97	46.8	0	0	46.97
85	184.3	14.62	200.68	0	0	0	0	0	0	0	0	0	0	0	144.99	501.68	0	0	424.63	767.09	0	0	557.34	583.16	0	0	465.37	57.61	0	0	202.6	0	0	0	0	47	48.27	0	0	47.17	48.27	0	0	47.17	48.27	0	0	47.17	48.27	0	0	47.17	48.27	0	0	47.17	48.27	0	0	47.17	48.27	0	0	47.17	48.27	0	0	47.17
