Zeit [h]	Sun azimuth angle [Deg]	Sun elevation angle [Deg]	DIR_-_0	DIR_N_90	DIR_N_60	DIR_N_45	DIR_N_30	DIR_N-E_90	DIR_N-E_60	DIR_N-E_45	DIR_N-E_30	DIR_E_90	DIR_E_60	DIR_E_45	DIR_E_30	DIR_S-E_90	DIR_S-E_60	DIR_S-E_45	DIR_S-E_30	DIR_S_90	DIR_S_60	DIR_S_45	DIR_S_30	DIR_S-W_90	DIR_S-W_60	DIR_S-W_45	DIR_S-W_30	DIR_W_90	DIR_W_60	DIR_W_45	DIR_W_30	DIR_N-W_90	DIR_N-W_60	DIR_N-W_45	DIR_N-W_30	DIFF_-_0	DIFF_N_90	DIFF_N_60	DIFF_N_45	DIFF_N_30	DIFF_N-E_90	DIFF_N-E_60	DIFF_N-E_45	DIFF_N-E_30	DIFF_E_90	DIFF_E_60	DIFF_E_45	DIFF_E_30	DIFF_S-E_90	DIFF_S-E_60	DIFF_S-E_45	DIFF_S-E_30	DIFF_S_90	DIFF_S_60	DIFF_S_45	DIFF_S_30	DIFF_S-W_90	DIFF_S-W_60	DIFF_S-W_45	DIFF_S-W_30	DIFF_W_90	DIFF_W_60	DIFF_W_45	DIFF_W_30	DIFF_N-W_90	DIFF_N-W_60	DIFF_N-W_45	DIFF_N-W_30
0	354.844	-60.628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	22.0476	-58.8338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	45.3176	-53.8184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	63.7087	-46.4423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	78.4295	-37.8545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	90.9833	-28.8004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	102.472	-19.7619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	113.646	-11.1048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	125.033	-3.16523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.179	3.7074	0	0	5.84786	3.7074	0	0	5.84786	3.7074	0	0	5.84786	3.7074	0	0	5.84786	3.7074	0	0	5.84786	3.7074	0	0	5.84786	3.7074	0	0	5.84786	3.7074	0	0	5.84786
9	136.999	3.70715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.858	17.3148	0	0	27.3115	17.3148	0	0	27.3115	17.3148	0	0	27.3115	17.3148	0	0	27.3115	17.3148	0	0	27.3115	17.3148	0	0	27.3115	17.3148	0	0	27.3115	17.3148	0	0	27.3115
10	149.752	9.14043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.0062	33.6037	0	0	53.0048	33.6037	0	0	53.0048	33.6037	0	0	53.0048	33.6037	0	0	53.0048	33.6037	0	0	53.0048	33.6037	0	0	53.0048	33.6037	0	0	53.0048	33.6037	0	0	53.0048
11	163.287	12.7689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.3765	48.2259	0	0	76.0692	48.2259	0	0	76.0692	48.2259	0	0	76.0692	48.2259	0	0	76.0692	48.2259	0	0	76.0692	48.2259	0	0	76.0692	48.2259	0	0	76.0692	48.2259	0	0	76.0692
12	177.354	14.3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.4939	37.4964	0	0	59.1449	37.4964	0	0	59.1449	37.4964	0	0	59.1449	37.4964	0	0	59.1449	37.4964	0	0	59.1449	37.4964	0	0	59.1449	37.4964	0	0	59.1449	37.4964	0	0	59.1449
13	191.511	13.5981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.0308	24.0185	0	0	37.8856	24.0185	0	0	37.8856	24.0185	0	0	37.8856	24.0185	0	0	37.8856	24.0185	0	0	37.8856	24.0185	0	0	37.8856	24.0185	0	0	37.8856	24.0185	0	0	37.8856
14	205.282	10.7272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.0617	17.437	0	0	27.5043	17.437	0	0	27.5043	17.437	0	0	27.5043	17.437	0	0	27.5043	17.437	0	0	27.5043	17.437	0	0	27.5043	17.437	0	0	27.5043	17.437	0	0	27.5043
15	218.337	5.93131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.821	8.89261	0	0	14.0267	8.89261	0	0	14.0267	8.89261	0	0	14.0267	8.89261	0	0	14.0267	8.89261	0	0	14.0267	8.89261	0	0	14.0267	8.89261	0	0	14.0267	8.89261	0	0	14.0267
16	230.582	-0.442728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80245	2.28147	0	0	3.59868	2.28147	0	0	3.59868	2.28147	0	0	3.59868	2.28147	0	0	3.59868	2.28147	0	0	3.59868	2.28147	0	0	3.59868	2.28147	0	0	3.59868	2.28147	0	0	3.59868
17	242.151	-8.02085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370361	0.222217	0	0	0.350514	0.222217	0	0	0.350514	0.222217	0	0	0.350514	0.222217	0	0	0.350514	0.222217	0	0	0.350514	0.222217	0	0	0.350514	0.222217	0	0	0.350514	0.222217	0	0	0.350514
18	253.354	-16.4451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	264.652	-25.3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	276.698	-34.4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	290.444	-43.3055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	307.278	-51.2521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	328.762	-57.3064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	94.8701	-60.1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	21.8115	-58.7873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	45.104	-53.8005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	63.5226	-46.4425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	78.2672	-37.8636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	90.8373	-28.8117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	102.336	-19.7704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	113.516	-11.1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	124.904	-3.15673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.358	7.4148	0	0	11.6957	7.4148	0	0	11.6957	7.4148	0	0	11.6957	7.4148	0	0	11.6957	7.4148	0	0	11.6957	7.4148	0	0	11.6957	7.4148	0	0	11.6957	7.4148	0	0	11.6957
33	136.873	3.72917	21.6932	0	0	0	0	0	0	0	8.57891	142.696	0	0	90.1351	222.219	0	0	129.896	171.569	0	0	104.571	20.4162	0	0	28.995	0	0	0	0	0	0	0	0	36.3704	23.9915	0	0	34.7119	23.9915	0	0	34.7119	23.9915	0	0	34.7119	23.9915	0	0	34.7119	23.9915	0	0	34.7119	23.9915	0	0	34.7119	23.9915	0	0	34.7119	23.9915	0	0	34.7119
34	149.628	9.17868	58.6293	0	0	0	0	0	0	0	4.69947	176.198	0	0	138.873	341.331	0	0	221.44	306.518	0	0	204.033	92.1505	0	0	96.8497	0	0	0	0	0	0	0	0	64	44.2629	0	0	61.3557	44.2629	0	0	61.3557	44.2629	0	0	61.3557	44.2629	0	0	61.3557	44.2629	0	0	61.3557	44.2629	0	0	61.3557	44.2629	0	0	61.3557	44.2629	0	0	61.3557
35	163.168	12.8251	120.233	0	0	0	0	0	0	0	0.538316	139.902	0	0	174.076	449.677	0	0	328.964	496.037	0	0	352.144	251.826	0	0	230.038	0	0	0	40.7546	0	0	0	0	70.0927	54.0789	0	0	67.9472	54.0789	0	0	67.9472	54.0789	0	0	67.9472	54.0789	0	0	67.9472	54.0789	0	0	67.9472	54.0789	0	0	67.9472	54.0789	0	0	67.9472	54.0789	0	0	67.9472
36	177.246	14.3745	135.432	0	0	0	0	0	0	0	0	35.8661	0	0	131.376	391.219	0	0	312.897	525.089	0	0	379.832	351.37	0	0	292.972	7.68885	0	0	103.199	0	0	0	0	76.6666	59.5432	0	0	74.3725	59.5432	0	0	74.3725	59.5432	0	0	74.3725	59.5432	0	0	74.3725	59.5432	0	0	74.3725	59.5432	0	0	74.3725	59.5432	0	0	74.3725	59.5432	0	0	74.3725
37	191.417	13.6885	144.275	0	0	0	0	0	0	0	0	0	0	0	63.6052	322.248	0	0	286.07	578.409	0	0	414.15	495.746	0	0	372.819	122.682	0	0	186.287	0	0	0	0	79.2037	61.9498	0	0	76.8921	61.9498	0	0	76.8921	61.9498	0	0	76.8921	61.9498	0	0	76.8921	61.9498	0	0	76.8921	61.9498	0	0	76.8921	61.9498	0	0	76.8921	61.9498	0	0	76.8921
38	205.204	10.8309	117.281	0	0	0	0	0	0	0	0	0	0	0	12.654	206.605	0	0	204.871	550.149	0	0	376.643	571.423	0	0	387.28	257.966	0	0	230.551	0	0	0	5.61684	67.0741	51.9726	0	0	65.0509	51.9726	0	0	65.0509	51.9726	0	0	65.0509	51.9726	0	0	65.0509	51.9726	0	0	65.0509	51.9726	0	0	65.0509	51.9726	0	0	65.0509	51.9726	0	0	65.0509
39	218.275	6.04476	36.8644	0	0	0	0	0	0	0	0	0	0	0	0	51.5983	0	0	57.7247	217.872	0	0	140.861	256.519	0	0	160.185	144.901	0	0	104.376	0	0	0	6.12651	36.2037	25.4087	0	0	34.7575	25.4087	0	0	34.7575	25.4087	0	0	34.7575	25.4087	0	0	34.7575	25.4087	0	0	34.7575	25.4087	0	0	34.7575	25.4087	0	0	34.7575	25.4087	0	0	34.7575
40	230.534	-0.322756	2.92301	0	0	0	0	0	0	0	0	0	0	0	0	2.01174	0	0	3.53727	27.2274	0	0	16.1451	36.4936	0	0	20.7782	24.3824	0	0	14.7226	0	0	0	1.52555	9.98144	6.28117	0	0	9.4857	6.28117	0	0	9.4857	6.28117	0	0	9.4857	6.28117	0	0	9.4857	6.28117	0	0	9.4857	6.28117	0	0	9.4857	6.28117	0	0	9.4857	6.28117	0	0	9.4857
41	242.114	-7.89684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04936	0.629614	0	0	0.993122	0.629614	0	0	0.993122	0.629614	0	0	0.993122	0.629614	0	0	0.993122	0.629614	0	0	0.993122	0.629614	0	0	0.993122	0.629614	0	0	0.993122	0.629614	0	0	0.993122
42	253.324	-16.3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	264.625	-25.2504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	276.667	-34.3449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	290.401	-43.1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	307.204	-51.1301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	328.634	-57.1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	94.6759	-60.0271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	21.5844	-58.7338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	44.8867	-53.7758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	63.3319	-46.4365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	78.1003	-37.8667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	90.687	-28.8171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	102.196	-19.7731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	113.381	-11.1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	124.773	-3.14206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.54936	5.72962	0	0	9.03761	5.72962	0	0	9.03761	5.72962	0	0	9.03761	5.72962	0	0	9.03761	5.72962	0	0	9.03761	5.72962	0	0	9.03761	5.72962	0	0	9.03761	5.72962	0	0	9.03761
57	136.744	3.75758	25.8259	0	0	0	0	0	0	0	10.5791	169.342	0	0	107.037	263.059	0	0	153.895	202.68	0	0	123.706	23.574	0	0	34.1529	0	0	0	0	0	0	0	0	28.3086	19.5678	0	0	27.1376	19.5678	0	0	27.1376	19.5678	0	0	27.1376	19.5678	0	0	27.1376	19.5678	0	0	27.1376	19.5678	0	0	27.1376	19.5678	0	0	27.1376	19.5678	0	0	27.1376
58	149.503	9.22352	84.9499	0	0	0	0	0	0	0	6.87023	246.019	0	0	196.578	481.32	0	0	314.229	434.671	0	0	290.904	133.398	0	0	140.268	0	0	0	0	0	0	0	0	43.821	34.7876	0	0	42.6108	34.7876	0	0	42.6108	34.7876	0	0	42.6108	34.7876	0	0	42.6108	34.7876	0	0	42.6108	34.7876	0	0	42.6108	34.7876	0	0	42.6108	34.7876	0	0	42.6108
59	163.05	12.8879	138.024	0	0	0	0	0	0	0	1.07737	170.833	0	0	204.948	524.829	0	0	381.946	571.388	0	0	405.226	283.236	0	0	261.15	0	0	0	43.9151	0	0	0	0	55.5	47.1024	0	0	54.3749	47.1024	0	0	54.3749	47.1024	0	0	54.3749	47.1024	0	0	54.3749	47.1024	0	0	54.3749	47.1024	0	0	54.3749	47.1024	0	0	54.3749	47.1024	0	0	54.3749
60	177.138	14.4554	114.309	0	0	0	0	0	0	0	0	38.9494	0	0	115.859	336.504	0	0	267.246	442.159	0	0	320.074	288.803	0	0	243.396	5.21974	0	0	82.1296	0	0	0	0	90.0925	65.4864	0	0	86.7959	65.4864	0	0	86.7959	65.4864	0	0	86.7959	65.4864	0	0	86.7959	65.4864	0	0	86.7959	65.4864	0	0	86.7959	65.4864	0	0	86.7959	65.4864	0	0	86.7959
61	191.324	13.7855	128.366	0	0	0	0	0	0	0	0	0	0	0	54.7188	282.371	0	0	252.354	512.232	0	0	367.284	442.034	0	0	332.185	112.899	0	0	167.618	0	0	0	0	78.1483	59.7256	0	0	75.6801	59.7256	0	0	75.6801	59.7256	0	0	75.6801	59.7256	0	0	75.6801	59.7256	0	0	75.6801	59.7256	0	0	75.6801	59.7256	0	0	75.6801	59.7256	0	0	75.6801
62	205.129	10.9408	101.888	0	0	0	0	0	0	0	0	0	0	0	12.1679	179.791	0	0	178.133	470.562	0	0	323.519	485.685	0	0	331.08	216.3	0	0	196.388	0	0	0	5.03475	62.3888	47.6221	0	0	60.4104	47.6221	0	0	60.4104	47.6221	0	0	60.4104	47.6221	0	0	60.4104	47.6221	0	0	60.4104	47.6221	0	0	60.4104	47.6221	0	0	60.4104	47.6221	0	0	60.4104
63	218.217	6.16394	30.2899	0	0	0	0	0	0	0	0	0	0	0	0	42.3149	0	0	47.3892	175.131	0	0	113.797	205.358	0	0	128.911	115.289	0	0	83.8762	0	0	0	5.07449	42.1544	28.3216	0	0	40.3011	28.3216	0	0	40.3011	28.3216	0	0	40.3011	28.3216	0	0	40.3011	28.3216	0	0	40.3011	28.3216	0	0	40.3011	28.3216	0	0	40.3011	28.3216	0	0	40.3011
64	230.49	-0.197496	2.29836	0	0	0	0	0	0	0	0	0	0	0	0	1.56689	0	0	2.77388	20.8699	0	0	12.4254	27.9476	0	0	15.9642	18.654	0	0	11.3174	0	0	0	1.20701	14.3086	8.81502	0	0	13.5726	8.81502	0	0	13.5726	8.81502	0	0	13.5726	8.81502	0	0	13.5726	8.81502	0	0	13.5726	8.81502	0	0	13.5726	8.81502	0	0	13.5726	8.81502	0	0	13.5726
65	242.081	-7.76794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72835	1.03701	0	0	1.63573	1.03701	0	0	1.63573	1.03701	0	0	1.63573	1.03701	0	0	1.63573	1.03701	0	0	1.63573	1.03701	0	0	1.63573	1.03701	0	0	1.63573	1.03701	0	0	1.63573
66	253.298	-16.1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	264.603	-25.1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	276.643	-34.2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	290.365	-43.0483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	307.138	-51.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	328.512	-57.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	94.4856	-59.9342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	21.3568	-58.6732	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13
74	44.6661	-53.7444	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-13	0	0	0	0	0	0	0	1.03E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13	0	0	0	1.29E-13
75	63.1367	-46.4242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	77.9289	-37.8639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	90.5325	-28.8167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
