Zeit [h]	Variante 7.1 Raumlufttemperatur [C]	Variante 7.1 Trans.Strahlung Fenster [W/m2]	Variante 7.1 Wärmeleitung Fenster [W/m2]	Variante 7.2 Raumlufttemperatur [C]	Variante 7.2 Trans.Strahlung Fenster [W/m2]	Variante 7.2 Wärmeleitung Fenster [W/m2]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
2158	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002704702	20	0	-0.002328413	19.06	0	-2.776388889
2159	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002703591	20	0	-0.002327262	19.06	0	-2.776388889
2160	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.00270246	20	0	-0.002326091	19.06	0	-2.776388889
2161	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002701349	20	0	-0.002324921	19.06	0	-2.776388889
2162	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002700238	20	0	-0.00232379	19.06	0	-2.776388889
2163	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002699127	20	0	-0.002322639	19.06	0	-2.776388889
2164	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002698036	20	0	-0.002321488	19.06	0	-2.776388889
2165	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002696925	20	0	-0.002320357	19.06	0	-2.776388889
2166	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002695833	20	0	-0.002319226	19.06	0	-2.776388889
2167	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002694742	20	0	-0.002318095	19.06	0	-2.776388889
2168	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002693671	20	0	-0.002316964	19.06	0	-2.776388889
2169	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002692579	20	0	-0.002315853	19.06	0	-2.776388889
2170	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002691508	20	0	-0.002314742	19.06	0	-2.776388889
2171	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002690437	20	0	-0.002313631	19.06	0	-2.776388889
2172	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002689365	20	0	-0.00231252	19.06	0	-2.776388889
2173	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002688294	20	0	-0.002311409	19.06	0	-2.776388889
2174	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002687242	20	0	-0.002310317	19.06	0	-2.776388889
2175	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.00268619	20	0	-0.002309206	19.06	0	-2.776388889
2176	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002685119	20	0	-0.002308115	19.06	0	-2.776388889
2177	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002684087	20	0	-0.002307044	19.06	0	-2.776388889
2178	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002683036	20	0	-0.002305952	19.06	0	-2.776388889
2179	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002681984	20	0	-0.002304881	19.06	0	-2.776388889
2180	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002680952	20	0	-0.00230379	19.06	0	-2.776388889
2181	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002679921	20	0	-0.002302718	19.06	0	-2.776388889
2182	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002678889	20	0	-0.002301647	19.06	0	-2.776388889
2183	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002677877	20	0	-0.002300595	19.06	0	-2.776388889
2184	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002676845	20	0	-0.002299524	19.06	0	-2.776388889
2185	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002675833	20	0	-0.002298472	19.06	0	-2.776388889
2186	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002674821	20	0	-0.002297421	19.06	0	-2.776388889
2187	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.00267381	20	0	-0.002296369	19.06	0	-2.776388889
2188	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002672798	20	0	-0.002295337	19.06	0	-2.776388889
2189	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002671806	20	0	-0.002294286	19.06	0	-2.776388889
2190	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002670794	20	0	-0.002293254	19.06	0	-2.776388889
2191	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002669802	20	0	-0.002292222	19.06	0	-2.776388889
2192	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.00266881	20	0	-0.00229119	19.06	0	-2.776388889
2193	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002667817	20	0	-0.002290159	19.06	0	-2.776388889
2194	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002666845	20	0	-0.002289147	19.06	0	-2.776388889
2195	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002665853	20	0	-0.002288115	19.06	0	-2.776388889
2196	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002664881	20	0	-0.002287103	19.06	0	-2.776388889
2197	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002663909	20	0	-0.002286091	19.06	0	-2.776388889
2198	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002662937	20	0	-0.002285079	19.06	0	-2.776388889
2199	0	0	0	0	0	0	19.438	0	1.992261905	20	0	-0.002661964	20	0	-0.002284087	19.06	0	-2.776388889
2200	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002661012	20	0	-0.002283075	19.06	0	-2.776388889
2201	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00266004	20	0	-0.002282083	19.06	0	-2.776388889
2202	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002659087	20	0	-0.002281091	19.06	0	-2.776388889
2203	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002658135	20	0	-0.002280099	19.06	0	-2.776388889
2204	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002657183	20	0	-0.002279127	19.06	0	-2.776388889
2205	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00265625	20	0	-0.002278135	19.06	0	-2.776388889
2206	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002655298	20	0	-0.002277163	19.06	0	-2.776388889
2207	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002654365	20	0	-0.00227619	19.06	0	-2.776388889
2208	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002653433	20	0	-0.002275218	19.06	0	-2.776388889
2209	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.0026525	20	0	-0.002274246	19.06	0	-2.776388889
2210	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002651567	20	0	-0.002273274	19.06	0	-2.776388889
2211	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002650655	20	0	-0.002272321	19.06	0	-2.776388889
2212	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002649722	20	0	-0.002271369	19.06	0	-2.776388889
2213	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00264881	20	0	-0.002270417	19.06	0	-2.776388889
2214	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002647897	20	0	-0.002269464	19.06	0	-2.776190476
2215	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002646984	20	0	-0.002268512	19.06	0	-2.776190476
2216	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002646071	20	0	-0.00226756	19.06	0	-2.776190476
2217	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002645179	20	0	-0.002266627	19.06	0	-2.776190476
2218	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002644286	20	0	-0.002265694	19.06	0	-2.776190476
2219	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002643373	20	0	-0.002264762	19.06	0	-2.776190476
2220	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00264248	20	0	-0.002263829	19.06	0	-2.776190476
2221	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002641587	20	0	-0.002262897	19.06	0	-2.776190476
2222	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002640714	20	0	-0.002261984	19.06	0	-2.776190476
2223	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002639821	20	0	-0.002261052	19.06	0	-2.776190476
2224	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002638948	20	0	-0.002260139	19.06	0	-2.776190476
2225	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002638056	20	0	-0.002259226	19.06	0	-2.776190476
2226	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002637183	20	0	-0.002258313	19.06	0	-2.776190476
2227	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002636329	20	0	-0.002257421	19.06	0	-2.776190476
2228	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002635456	20	0	-0.002256508	19.06	0	-2.776190476
2229	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002634583	20	0	-0.002255615	19.06	0	-2.776190476
2230	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00263373	20	0	-0.002254722	19.06	0	-2.776190476
2231	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002632877	20	0	-0.002253829	19.06	0	-2.776190476
2232	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002632004	20	0	-0.002252937	19.06	0	-2.776190476
2233	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002631151	20	0	-0.002252024	19.06	0	-2.776190476
2234	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002630298	20	0	-0.002251151	19.06	0	-2.776190476
2235	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002629464	20	0	-0.002250278	19.06	0	-2.776190476
2236	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002628611	20	0	-0.002249385	19.06	0	-2.776190476
2237	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002627778	20	0	-0.002248512	19.06	0	-2.776190476
2238	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002626944	20	0	-0.002247639	19.06	0	-2.776190476
2239	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002626111	20	0	-0.002246786	19.06	0	-2.776190476
2240	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002625278	20	0	-0.002245913	19.06	0	-2.776190476
2241	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002624444	20	0	-0.00224506	19.06	0	-2.776190476
2242	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002623631	20	0	-0.002244187	19.06	0	-2.776190476
2243	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002622798	20	0	-0.002243333	19.06	0	-2.776190476
2244	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002621984	20	0	-0.00224248	19.06	0	-2.776190476
2245	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002621171	20	0	-0.002241647	19.06	0	-2.776190476
2246	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002620357	20	0	-0.002240794	19.06	0	-2.776190476
2247	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002619563	20	0	-0.00223996	19.06	0	-2.776190476
2248	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00261875	20	0	-0.002239107	19.06	0	-2.776190476
2249	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002617956	20	0	-0.002238274	19.06	0	-2.776190476
2250	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002617143	20	0	-0.00223744	19.06	0	-2.776190476
2251	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002616349	20	0	-0.002236607	19.06	0	-2.776190476
2252	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002615556	20	0	-0.002235774	19.06	0	-2.776190476
2253	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002614762	20	0	-0.00223496	19.06	0	-2.776190476
2254	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002613988	20	0	-0.002234147	19.06	0	-2.776190476
2255	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002613194	20	0	-0.002233313	19.06	0	-2.776190476
2256	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002612421	20	0	-0.0022325	19.06	0	-2.776190476
2257	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002611647	20	0	-0.002231687	19.06	0	-2.776190476
2258	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002610853	20	0	-0.002230893	19.06	0	-2.776190476
2259	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002610079	20	0	-0.002230079	19.06	0	-2.776190476
2260	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002609325	20	0	-0.002229266	19.06	0	-2.776190476
2261	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002608552	20	0	-0.002228472	19.06	0	-2.776190476
2262	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002607778	20	0	-0.002227679	19.06	0	-2.776190476
2263	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002607024	20	0	-0.002226885	19.06	0	-2.776190476
2264	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00260627	20	0	-0.002226091	19.06	0	-2.776190476
2265	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002605516	20	0	-0.002225298	19.06	0	-2.776190476
2266	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002604762	20	0	-0.002224524	19.06	0	-2.776190476
2267	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002604008	20	0	-0.00222373	19.06	0	-2.776190476
2268	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002603254	20	0	-0.002222956	19.06	0	-2.776190476
2269	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00260252	20	0	-0.002222183	19.06	0	-2.776190476
2270	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002601766	20	0	-0.002221409	19.06	0	-2.776190476
2271	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002601032	20	0	-0.002220635	19.06	0	-2.776190476
2272	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002600298	20	0	-0.002219861	19.06	0	-2.776190476
2273	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002599563	20	0	-0.002219087	19.06	0	-2.776190476
2274	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002598829	20	0	-0.002218333	19.06	0	-2.776190476
2275	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002598095	20	0	-0.00221756	19.06	0	-2.776190476
2276	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002597381	20	0	-0.002216806	19.06	0	-2.776190476
2277	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002596647	20	0	-0.002216052	19.06	0	-2.776190476
2278	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002595933	20	0	-0.002215298	19.06	0	-2.776190476
2279	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002595218	20	0	-0.002214544	19.06	0	-2.776190476
2280	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002594504	20	0	-0.00221381	19.06	0	-2.776190476
2281	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00259379	20	0	-0.002213056	19.06	0	-2.776190476
2282	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002593075	20	0	-0.002212321	19.06	0	-2.776190476
2283	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002592381	20	0	-0.002211587	19.06	0	-2.776190476
2284	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002591667	20	0	-0.002210853	19.06	0	-2.776190476
2285	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002590972	20	0	-0.002210119	19.06	0	-2.776190476
2286	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002590258	20	0	-0.002209385	19.06	0	-2.776190476
2287	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002589563	20	0	-0.002208651	19.06	0	-2.776190476
2288	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002588869	20	0	-0.002207937	19.06	0	-2.776190476
2289	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002588194	20	0	-0.002207202	19.06	0	-2.776190476
2290	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.0025875	20	0	-0.002206488	19.06	0	-2.776190476
2291	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002586806	20	0	-0.002205774	19.06	0	-2.776190476
2292	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002586131	20	0	-0.00220506	19.06	0	-2.776190476
2293	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002585437	20	0	-0.002204345	19.06	0	-2.776190476
2294	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002584762	20	0	-0.002203631	19.06	0	-2.776190476
2295	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002584087	20	0	-0.002202917	19.06	0	-2.776190476
2296	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002583413	20	0	-0.002202222	19.06	0	-2.776190476
2297	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002582738	20	0	-0.002201508	19.06	0	-2.776190476
2298	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002582083	20	0	-0.002200813	19.06	0	-2.776190476
2299	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002581409	20	0	-0.002200119	19.06	0	-2.776190476
2300	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002580754	20	0	-0.002199425	19.06	0	-2.776190476
2301	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002580079	20	0	-0.00219873	19.06	0	-2.776190476
2302	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002579425	20	0	-0.002198036	19.06	0	-2.776190476
2303	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00257877	20	0	-0.002197361	19.06	0	-2.776190476
2304	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002578115	20	0	-0.002196667	19.06	0	-2.776190476
2305	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00257746	20	0	-0.002195992	19.06	0	-2.776190476
2306	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002576806	20	0	-0.002195298	19.06	0	-2.776190476
2307	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002576151	20	0	-0.002194623	19.06	0	-2.776190476
2308	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002575516	20	0	-0.002193948	19.06	0	-2.776190476
2309	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002574881	20	0	-0.002193274	19.06	0	-2.776190476
2310	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002574226	20	0	-0.002192619	19.06	0	-2.776190476
2311	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002573591	20	0	-0.002191944	19.06	0	-2.776190476
2312	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002572956	20	0	-0.00219127	19.06	0	-2.776190476
2313	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002572321	20	0	-0.002190615	19.06	0	-2.776190476
2314	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002571706	20	0	-0.00218996	19.06	0	-2.776190476
2315	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002571071	20	0	-0.002189306	19.06	0	-2.776190476
2316	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002570437	20	0	-0.002188651	19.06	0	-2.776190476
2317	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002569821	20	0	-0.002187996	19.06	0	-2.776190476
2318	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002569206	20	0	-0.002187341	19.06	0	-2.776190476
2319	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002568591	20	0	-0.002186687	19.06	0	-2.776190476
2320	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002567956	20	0	-0.002186052	19.06	0	-2.776190476
2321	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002567361	20	0	-0.002185397	19.06	0	-2.776190476
2322	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002566746	20	0	-0.002184762	19.06	0	-2.776190476
2323	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002566131	20	0	-0.002184127	19.06	0	-2.776190476
2324	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002565516	20	0	-0.002183492	19.06	0	-2.776190476
2325	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002564921	20	0	-0.002182857	19.06	0	-2.776190476
2326	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002564325	20	0	-0.002182222	19.06	0	-2.776190476
2327	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00256371	20	0	-0.002181587	19.06	0	-2.776190476
2328	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002563115	20	0	-0.002180972	19.06	0	-2.776190476
2329	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00256252	20	0	-0.002180337	19.06	0	-2.776190476
2330	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002561925	20	0	-0.002179722	19.06	0	-2.776190476
2331	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002561349	20	0	-0.002179107	19.06	0	-2.776190476
2332	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002560754	20	0	-0.002178492	19.06	0	-2.776190476
2333	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002560159	20	0	-0.002177877	19.06	0	-2.776190476
2334	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002559583	20	0	-0.002177262	19.06	0	-2.776190476
2335	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002558988	20	0	-0.002176647	19.06	0	-2.776190476
2336	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002558413	20	0	-0.002176032	19.06	0	-2.776190476
2337	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002557837	20	0	-0.002175437	19.06	0	-2.776190476
2338	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002557262	20	0	-0.002174821	19.06	0	-2.776190476
2339	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002556687	20	0	-0.002174226	19.06	0	-2.776190476
2340	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002556111	20	0	-0.002173611	19.06	0	-2.776190476
2341	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002555536	20	0	-0.002173016	19.06	0	-2.776190476
2342	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00255498	20	0	-0.002172421	19.06	0	-2.776190476
2343	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002554405	20	0	-0.002171825	19.06	0	-2.776190476
2344	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002553849	20	0	-0.00217125	19.06	0	-2.776190476
2345	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002553294	20	0	-0.002170655	19.06	0	-2.776190476
2346	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002552718	20	0	-0.00217006	19.06	0	-2.776190476
2347	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002552163	20	0	-0.002169484	19.06	0	-2.776190476
2348	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002551607	20	0	-0.002168889	19.06	0	-2.776190476
2349	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002551052	20	0	-0.002168313	19.06	0	-2.776190476
2350	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002550516	20	0	-0.002167738	19.06	0	-2.776190476
2351	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00254996	20	0	-0.002167163	19.06	0	-2.776190476
2352	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002549405	20	0	-0.002166587	19.06	0	-2.776190476
2353	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002548869	20	0	-0.002166012	19.06	0	-2.776190476
2354	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002548333	20	0	-0.002165456	19.06	0	-2.776190476
2355	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002547778	20	0	-0.002164881	19.06	0	-2.776190476
2356	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002547242	20	0	-0.002164306	19.06	0	-2.776190476
2357	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002546706	20	0	-0.00216375	19.06	0	-2.776190476
2358	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002546171	20	0	-0.002163194	19.06	0	-2.776190476
2359	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002545635	20	0	-0.002162619	19.06	0	-2.776190476
2360	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002545099	20	0	-0.002162063	19.06	0	-2.776190476
2361	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002544583	20	0	-0.002161508	19.06	0	-2.776190476
2362	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002544048	20	0	-0.002160952	19.06	0	-2.776190476
2363	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002543532	20	0	-0.002160397	19.06	0	-2.776190476
2364	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002542996	20	0	-0.002159861	19.06	0	-2.776190476
2365	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.00254248	20	0	-0.002159306	19.06	0	-2.776190476
2366	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002541964	20	0	-0.00215877	19.06	0	-2.776190476
2367	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002541448	20	0	-0.002158214	19.06	0	-2.776190476
2368	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002540933	20	0	-0.002157679	19.06	0	-2.776190476
2369	0	0	0	0	0	0	19.438	0	1.992261905	19.999	0	-0.002540417	20	0	-0.002157143	19.06	0	-2.776190476
