Zeit [h]	Variante 7.1 Raumlufttemperatur [C]	Variante 7.1 Trans.Strahlung Fenster [W/m2]	Variante 7.1 Wärmeleitung Fenster [W/m2]	Variante 7.2 Raumlufttemperatur [C]	Variante 7.2 Trans.Strahlung Fenster [W/m2]	Variante 7.2 Wärmeleitung Fenster [W/m2]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
3722	23.9969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3723	23.9806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3724	23.9644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3725	23.9484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3726	23.9324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3727	23.9164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3728	23.9004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3729	23.8857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3730	24.3121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3731	24.3296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3732	24.3469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3733	24.3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3734	24.3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3735	24.4130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3736	24.4358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3737	24.4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3738	24.4810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3739	24.4999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3740	24.0908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3741	24.0702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3742	24.0595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3743	24.0449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3744	24.0290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3745	24.0128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3746	23.9965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3747	23.9802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3748	23.9641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3749	23.9481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3750	23.9320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3751	23.9160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3752	23.9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3753	23.8849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3754	24.3083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3755	24.3294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3756	24.3469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3757	24.3679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3758	24.3902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3759	24.4129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3760	24.4356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3761	24.4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3762	24.4802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3763	24.5012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3764	24.0876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3765	24.0716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3766	24.0606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3767	24.0461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3768	24.0302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3769	24.0139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3770	23.9976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3771	23.9814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3772	23.9653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3773	23.9492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3774	23.9331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3775	23.9170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3776	23.9011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3777	23.8919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3778	24.3038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3779	24.3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3780	24.3484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3781	24.3695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3782	24.3919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3783	24.4145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3784	24.4372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3785	24.4599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3786	24.4825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3787	24.5042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3788	24.0835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3789	24.0731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3790	24.0622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3791	24.0475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3792	24.0318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3793	24.0155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3794	23.9992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3795	23.9829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3796	23.9668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3797	23.9507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3798	23.9347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3799	23.9186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3800	23.9027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3801	23.8869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3802	24.3101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3803	24.3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3804	24.3496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3805	24.3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3806	24.3932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3807	24.4159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3808	24.4386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3809	24.4612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3810	24.4839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3811	24.5060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3812	24.0897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3813	24.0740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3814	24.0632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3815	24.0486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3816	24.0327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3817	24.0165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3818	24.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3819	23.9839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3820	23.9676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3821	23.9514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3822	23.9352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3823	23.9192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3824	23.9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3825	23.8876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3826	24.3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3827	24.3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3828	24.3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3829	24.3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3830	24.3929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3831	24.4157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3832	24.4385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3833	24.4611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3834	24.4837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3835	24.5044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3836	24.0849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3837	24.0742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3838	24.0633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3839	24.0486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3840	24.0328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3841	24.0165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3842	24.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3843	23.9840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3844	23.9679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3845	23.9518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3846	23.9357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3847	23.9197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3848	23.9037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3849	23.8885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3850	24.3070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3851	24.3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3852	24.3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3853	24.3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3854	24.3938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3855	24.4166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3856	24.4394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3857	24.4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3858	24.4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3859	24.5056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3860	24.0855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3861	24.0751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3862	24.0642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3863	24.0495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3864	24.0337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3865	24.0174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3866	24.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3867	23.9849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3868	23.9687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3869	23.9527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3870	23.9366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3871	23.9206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3872	23.9046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3873	23.8888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3874	24.3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3875	24.3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3876	24.3517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3877	24.3727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3878	24.3951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3879	24.4177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3880	24.4404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3881	24.4631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3882	24.4856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3883	24.5076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3884	24.0868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3885	24.0761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3886	24.0654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3887	24.0508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3888	24.0349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3889	24.0185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3890	24.0022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3891	23.9859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3892	23.9697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3893	23.9537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3894	23.9377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3895	23.9217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3896	23.9057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3897	23.8957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3898	24.3093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3899	24.3355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3900	24.3528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3901	24.3737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3902	24.3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3903	24.4188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3904	24.4416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3905	24.4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3906	24.4869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3907	24.5094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3908	24.0935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3909	24.0772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3910	24.0664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3911	24.0518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3912	24.0358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3913	24.0196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3914	24.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3915	23.9870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3916	23.9707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3917	23.9545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3918	23.9383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3919	23.9227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3920	23.9077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3921	23.8928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3922	24.3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3923	24.3365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3924	24.3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3925	24.3747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3926	24.3971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3927	24.4198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3928	24.4426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3929	24.4652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3930	24.4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3931	24.5097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3932	24.0887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3933	24.0783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3934	24.0673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3935	24.0526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3936	24.0368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3937	24.0206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3938	24.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3939	23.9880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3940	23.9718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3941	23.9557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3942	23.9397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3943	23.9236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3944	23.9076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3945	23.8975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3946	24.3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3947	24.3377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3948	24.3549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3949	24.3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3950	24.3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3951	24.4209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3952	24.4436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3953	24.4662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3954	24.4887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3955	24.5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3956	24.0987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3957	24.0789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3958	24.0683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3959	24.0537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3960	24.0377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3961	24.0215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3962	24.0052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3963	23.9889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3964	23.9727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3965	23.9566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3966	23.9405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3967	23.9244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3968	23.9084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3969	23.8949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3970	24.3155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3971	24.3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3972	24.3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3973	24.3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3974	24.3985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3975	24.4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3976	24.4438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3977	24.4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3978	24.4889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3979	24.5063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3980	24.0954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3981	24.0791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3982	24.0683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3983	24.0536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3984	24.0377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3985	24.0215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3986	24.0052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3987	23.9889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988	23.9727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3989	23.9566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3990	23.9406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3991	23.9246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3992	23.9086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3993	23.8986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3994	24.3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3995	24.3381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3996	24.3554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3997	24.3763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3998	24.3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3999	24.4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4000	24.4441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4001	24.4668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4002	24.4894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4003	24.5024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4004	24.0996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4005	24.0789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4006	24.0680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4007	24.0535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4008	24.0376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4009	24.0214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4010	24.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4011	23.9888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4012	23.9725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4013	23.9563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4014	23.9403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4015	23.9242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016	23.9082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4017	23.8928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4018	24.3105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4019	24.3381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4020	24.3552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4021	24.3762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4022	24.3986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4023	24.4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4024	24.4439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4025	24.4665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4026	24.4891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4027	24.5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028	24.0984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4029	24.0794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4030	24.0686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4031	24.0541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4032	24.0383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4033	24.0219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4034	24.0055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035	23.9892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036	23.9730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4037	23.9568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4038	23.9406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4039	23.9246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4040	23.9086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4041	23.8933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4042	24.3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4043	24.3380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
