Zeit [h]	Variante 7.1 Raumlufttemperatur [C]	Variante 7.1 Trans.Strahlung Fenster [W/m2]	Variante 7.1 Wärmeleitung Fenster [W/m2]	Variante 7.2 Raumlufttemperatur [C]	Variante 7.2 Trans.Strahlung Fenster [W/m2]	Variante 7.2 Wärmeleitung Fenster [W/m2]	Variante 7.3 Raumlufttemperatur [C]	Variante 7.3 Trans.Strahlung Fenster [W/m2]	Variante 7.3 Wärmeleitung Fenster [W/m2]	Variante 7.4 Raumlufttemperatur [C]	Variante 7.4 Trans.Strahlung Fenster [W/m2]	Variante 7.4 Wärmeleitung Fenster [W/m2]	Variante 7.5 Raumlufttemperatur [C]	Variante 7.5 Trans.Strahlung Fenster [W/m2]	Variante 7.5 Wärmeleitung Fenster [W/m2]	Variante 7.6 Raumlufttemperatur [C]	Variante 7.6 Trans.Strahlung Fenster [W/m2]	Variante 7.6 Wärmeleitung Fenster [W/m2]
0	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0
1	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.5141	0	-12.5328
2	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4942	0	-12.4462
3	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4793	0	-12.421
4	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4668	0	-12.4009
5	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4557	0	-12.3835
6	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4454	0	-12.3677
7	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4356	0	-12.3528
8	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.426	0	-12.3384
9	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4167	0	-12.3244
10	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.4075	0	-12.3106
11	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3983	0	-12.297
12	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3893	0	-12.2835
13	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3803	0	-12.2701
14	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3713	0	-12.2568
15	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3624	0	-12.2436
16	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3535	0	-12.2304
17	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3447	0	-12.2173
18	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3359	0	-12.2042
19	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3272	0	-12.1912
20	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3185	0	-12.1783
21	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3098	0	-12.1654
22	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.3012	0	-12.1526
23	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2926	0	-12.1398
24	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.284	0	-12.1271
25	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2755	0	-12.1144
26	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2671	0	-12.1018
27	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2586	0	-12.0893
28	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2502	0	-12.0768
29	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2418	0	-12.0644
30	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2335	0	-12.052
31	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2252	0	-12.0397
32	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.217	0	-12.0274
33	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2087	0	-12.0152
34	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.2006	0	-12.003
35	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1924	0	-11.9909
36	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1843	0	-11.9788
37	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1762	0	-11.9669
38	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1682	0	-11.9549
39	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1602	0	-11.943
40	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1522	0	-11.9312
41	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1443	0	-11.9194
42	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1364	0	-11.9076
43	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1285	0	-11.8959
44	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1207	0	-11.8843
45	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1129	0	-11.8727
46	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.1052	0	-11.8612
47	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0974	0	-11.8497
48	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0897	0	-11.8383
49	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0821	0	-11.8269
50	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0745	0	-11.8156
51	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0669	0	-11.8043
52	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0593	0	-11.7931
53	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0518	0	-11.7819
54	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0443	0	-11.7708
55	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0369	0	-11.7597
56	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0294	0	-11.7487
57	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.022	0	-11.7377
58	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0147	0	-11.7267
59	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0073	0	-11.7159
60	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	19.0001	0	-11.705
61	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9928	0	-11.6942
62	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9856	0	-11.6835
63	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9784	0	-11.6728
64	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9712	0	-11.6622
65	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9641	0	-11.6516
66	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.957	0	-11.641
67	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9499	0	-11.6305
68	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9429	0	-11.62
69	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9359	0	-11.6096
70	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9289	0	-11.5993
71	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9219	0	-11.5889
72	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.915	0	-11.5787
73	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9081	0	-11.5684
74	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.9013	0	-11.5582
75	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8944	0	-11.5481
76	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8877	0	-11.538
77	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8809	0	-11.528
78	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8742	0	-11.518
79	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8675	0	-11.508
80	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8608	0	-11.4981
81	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8541	0	-11.4882
82	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8475	0	-11.4784
83	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8409	0	-11.4686
84	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8344	0	-11.4588
85	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8278	0	-11.4491
86	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8213	0	-11.4395
87	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8149	0	-11.4299
88	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.8084	0	-11.4203
89	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.802	0	-11.4108
90	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7956	0	-11.4013
91	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7893	0	-11.3918
92	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7829	0	-11.3824
93	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7766	0	-11.3731
94	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7704	0	-11.3637
95	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7641	0	-11.3544
96	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7579	0	-11.3452
97	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7517	0	-11.336
98	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7455	0	-11.3269
99	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7394	0	-11.3177
100	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7333	0	-11.3087
101	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7272	0	-11.2996
102	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7212	0	-11.2906
103	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7151	0	-11.2817
104	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7091	0	-11.2728
105	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.7031	0	-11.2639
106	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6972	0	-11.255
107	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6913	0	-11.2462
108	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6854	0	-11.2375
109	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6795	0	-11.2288
110	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6736	0	-11.2201
111	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6678	0	-11.2114
112	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.662	0	-11.2028
113	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6563	0	-11.1943
114	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6505	0	-11.1857
115	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6448	0	-11.1772
116	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6391	0	-11.1688
117	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6334	0	-11.1603
118	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6278	0	-11.152
119	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6222	0	-11.1436
120	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6166	0	-11.1353
121	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.611	0	-11.1271
122	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6055	0	-11.1188
123	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.6	0	-11.1106
124	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5945	0	-11.1025
125	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.589	0	-11.0943
126	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5836	0	-11.0862
127	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5781	0	-11.0782
128	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5727	0	-11.0702
129	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5674	0	-11.0622
130	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.562	0	-11.0542
131	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5567	0	-11.0463
132	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5514	0	-11.0384
133	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5461	0	-11.0306
134	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5408	0	-11.0228
135	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5356	0	-11.015
136	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5304	0	-11.0073
137	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5252	0	-10.9996
138	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5201	0	-10.9919
139	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5149	0	-10.9843
140	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5098	0	-10.9767
141	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.5047	0	-10.9691
142	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4996	0	-10.9616
143	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4946	0	-10.9541
144	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4895	0	-10.9466
145	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4845	0	-10.9392
146	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4795	0	-10.9318
147	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4746	0	-10.9244
148	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4696	0	-10.917
149	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4647	0	-10.9097
150	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4598	0	-10.9025
151	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4549	0	-10.8952
152	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4501	0	-10.888
153	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4453	0	-10.8808
154	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4404	0	-10.8737
155	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4356	0	-10.8666
156	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4309	0	-10.8595
157	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4261	0	-10.8524
158	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4214	0	-10.8454
159	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4167	0	-10.8384
160	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.412	0	-10.8315
161	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4074	0	-10.8246
162	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.4027	0	-10.8177
163	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3981	0	-10.8108
164	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3935	0	-10.804
165	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3889	0	-10.7971
166	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3843	0	-10.7904
167	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3798	0	-10.7836
168	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3753	0	-10.7769
169	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3708	0	-10.7702
170	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3663	0	-10.7636
171	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3618	0	-10.7569
172	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3574	0	-10.7503
173	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3529	0	-10.7438
174	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3485	0	-10.7372
175	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3442	0	-10.7307
176	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3398	0	-10.7242
177	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3355	0	-10.7178
178	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3311	0	-10.7113
179	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3268	0	-10.705
180	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3225	0	-10.6986
181	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3182	0	-10.6922
182	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.314	0	-10.6859
183	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3098	0	-10.6797
184	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3056	0	-10.6734
185	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.3014	0	-10.6672
186	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2972	0	-10.661
187	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.293	0	-10.6548
188	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2889	0	-10.6486
189	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2848	0	-10.6425
190	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2807	0	-10.6364
191	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2766	0	-10.6304
192	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2725	0	-10.6243
193	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2685	0	-10.6183
194	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2644	0	-10.6123
195	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2604	0	-10.6064
196	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2564	0	-10.6004
197	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2524	0	-10.5945
198	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2485	0	-10.5886
199	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2445	0	-10.5828
200	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2406	0	-10.577
201	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2367	0	-10.5711
202	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2328	0	-10.5654
203	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2289	0	-10.5596
204	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2251	0	-10.5539
205	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2212	0	-10.5482
206	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2174	0	-10.5425
207	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2136	0	-10.5369
208	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2098	0	-10.5312
209	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2061	0	-10.5256
210	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.2023	0	-10.5201
211	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1986	0	-10.5145
212	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1948	0	-10.509
213	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1911	0	-10.5035
214	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1874	0	-10.498
215	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1838	0	-10.4925
216	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1801	0	-10.4871
217	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1765	0	-10.4817
218	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1728	0	-10.4763
219	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1692	0	-10.471
220	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1656	0	-10.4656
221	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1621	0	-10.4603
222	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1585	0	-10.455
223	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1549	0	-10.4498
224	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1514	0	-10.4445
225	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1479	0	-10.4393
226	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1444	0	-10.4341
227	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1409	0	-10.429
228	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1375	0	-10.4238
229	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.134	0	-10.4187
230	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1305	0	-10.4136
231	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1271	0	-10.4085
232	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1237	0	-10.4034
233	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1203	0	-10.3984
234	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1169	0	-10.3934
235	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1136	0	-10.3884
236	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1102	0	-10.3834
237	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1069	0	-10.3785
238	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1036	0	-10.3735
239	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.1003	0	-10.3686
240	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.097	0	-10.3637
241	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0937	0	-10.3589
242	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0905	0	-10.3541
243	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0872	0	-10.3492
244	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.084	0	-10.3444
245	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0808	0	-10.3397
246	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0776	0	-10.3349
247	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0744	0	-10.3302
248	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0712	0	-10.3255
249	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.068	0	-10.3208
250	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0649	0	-10.3161
251	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0618	0	-10.3114
252	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0586	0	-10.3068
253	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0555	0	-10.3022
254	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0524	0	-10.2976
255	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0494	0	-10.293
256	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0463	0	-10.2885
257	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0433	0	-10.284
258	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0402	0	-10.2795
259	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0372	0	-10.275
260	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0342	0	-10.2705
261	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0312	0	-10.266
262	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0282	0	-10.2616
263	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0252	0	-10.2572
264	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0223	0	-10.2528
265	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0193	0	-10.2484
266	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0164	0	-10.2441
267	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0135	0	-10.2398
268	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0106	0	-10.2354
269	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0077	0	-10.2311
270	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0048	0	-10.2269
271	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	18.0019	0	-10.2226
272	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9991	0	-10.2184
273	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9962	0	-10.2142
274	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9934	0	-10.21
275	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9906	0	-10.2058
276	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9878	0	-10.2016
277	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.985	0	-10.1975
278	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9822	0	-10.1933
279	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9794	0	-10.1892
280	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9767	0	-10.1851
281	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9739	0	-10.1811
282	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9712	0	-10.177
283	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9685	0	-10.173
284	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9658	0	-10.169
285	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9631	0	-10.165
286	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9604	0	-10.161
287	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9577	0	-10.157
288	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9551	0	-10.1531
289	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9524	0	-10.1491
290	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9498	0	-10.1452
291	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9472	0	-10.1413
292	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9445	0	-10.1374
293	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9419	0	-10.1336
294	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9393	0	-10.1297
295	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9368	0	-10.1259
296	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9342	0	-10.1221
297	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9316	0	-10.1183
298	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9291	0	-10.1145
299	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9266	0	-10.1108
300	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.924	0	-10.107
301	20	0	0	20	0	0	20	0	0	20	0	0	20	0	0	17.9215	0	-10.1033
